id,label
6967,bird
6968,horse
6969,bird
6970,cat
6971,bird
6972,cat
6973,ship
6974,airplane
6975,cat
6976,frog
6977,cat
6978,ship
6979,cat
6980,frog
6981,cat
6982,horse
6983,ship
6984,ship
6985,airplane
6986,cat
6987,ship
6988,frog
6989,bird
6990,deer
6991,bird
6992,automobile
6993,cat
6994,automobile
6995,frog
6996,automobile
6997,cat
6998,bird
6999,automobile
7000,horse
7001,cat
7002,deer
7003,frog
7004,bird
7005,bird
7006,ship
7007,deer
7008,bird
7009,deer
7010,dog
7011,dog
7012,cat
7013,horse
7014,cat
7015,frog
7016,deer
7017,dog
7018,dog
7019,automobile
7020,horse
7021,bird
7022,dog
7023,ship
7024,ship
7025,cat
7026,frog
7027,deer
7028,frog
7029,cat
7030,ship
7031,ship
7032,automobile
7033,cat
7034,cat
7035,bird
7036,truck
7037,bird
7038,bird
7039,bird
7040,airplane
7041,horse
7042,airplane
7043,cat
7044,airplane
7045,dog
7046,dog
7047,cat
7048,deer
7049,frog
7050,cat
7051,deer
7052,cat
7053,deer
7054,bird
7055,cat
7056,truck
7057,cat
7058,deer
7059,deer
7060,frog
7061,dog
7062,ship
7063,frog
7064,deer
7065,ship
7066,dog
7067,cat
7068,cat
7069,deer
7070,horse
7071,bird
7072,horse
7073,frog
7074,deer
7075,automobile
7076,ship
7077,horse
7078,bird
7079,ship
7080,truck
7081,cat
7082,frog
7083,frog
7084,airplane
7085,frog
7086,bird
7087,dog
7088,truck
7089,deer
7090,horse
7091,deer
7092,cat
7093,horse
7094,truck
7095,airplane
7096,automobile
7097,bird
7098,bird
7099,automobile
7100,ship
7101,horse
7102,airplane
7103,airplane
7104,cat
7105,cat
7106,ship
7107,cat
7108,horse
7109,airplane
7110,cat
7111,cat
7112,bird
7113,dog
7114,deer
7115,airplane
7116,bird
7117,cat
7118,horse
7119,automobile
7120,cat
7121,deer
7122,dog
7123,deer
7124,deer
7125,cat
7126,horse
7127,frog
7128,dog
7129,frog
7130,truck
7131,frog
7132,truck
7133,truck
7134,cat
7135,cat
7136,cat
7137,bird
7138,automobile
7139,cat
7140,ship
7141,dog
7142,cat
7143,horse
7144,truck
7145,cat
7146,deer
7147,cat
7148,frog
7149,automobile
7150,ship
7151,cat
7152,airplane
7153,truck
7154,horse
7155,truck
7156,cat
7157,dog
7158,bird
7159,bird
7160,truck
7161,truck
7162,cat
7163,frog
7164,bird
7165,cat
7166,dog
7167,automobile
7168,dog
7169,airplane
7170,automobile
7171,automobile
7172,cat
7173,ship
7174,airplane
7175,truck
7176,deer
7177,frog
7178,automobile
7179,cat
7180,dog
7181,bird
7182,deer
7183,deer
7184,dog
7185,frog
7186,frog
7187,cat
7188,truck
7189,horse
7190,airplane
7191,automobile
7192,cat
7193,deer
7194,deer
7195,automobile
7196,deer
7197,cat
7198,deer
7199,cat
7200,cat
7201,frog
7202,frog
7203,dog
7204,ship
7205,ship
7206,deer
7207,horse
7208,automobile
7209,deer
7210,cat
7211,cat
7212,bird
7213,truck
7214,ship
7215,deer
7216,deer
7217,cat
7218,dog
7219,automobile
7220,deer
7221,deer
7222,cat
7223,bird
7224,cat
7225,automobile
7226,deer
7227,deer
7228,ship
7229,frog
7230,ship
7231,automobile
7232,cat
7233,bird
7234,horse
7235,truck
7236,ship
7237,deer
7238,airplane
7239,horse
7240,cat
7241,cat
7242,deer
7243,cat
7244,cat
7245,dog
7246,ship
7247,automobile
7248,cat
7249,deer
7250,frog
7251,cat
7252,automobile
7253,deer
7254,deer
7255,cat
7256,cat
7257,deer
7258,bird
7259,frog
7260,bird
7261,horse
7262,horse
7263,deer
7264,dog
7265,truck
7266,frog
7267,automobile
7268,cat
7269,cat
7270,cat
7271,cat
7272,frog
7273,deer
7274,ship
7275,frog
7276,cat
7277,truck
7278,ship
7279,cat
7280,dog
7281,bird
7282,horse
7283,truck
7284,airplane
7285,deer
7286,dog
7287,ship
7288,frog
7289,cat
7290,bird
7291,cat
7292,cat
7293,airplane
7294,cat
7295,cat
7296,cat
7297,truck
7298,cat
7299,ship
7300,cat
7301,bird
7302,frog
7303,dog
7304,bird
7305,cat
7306,cat
7307,ship
7308,bird
7309,bird
7310,frog
7311,airplane
7312,truck
7313,deer
7314,bird
7315,airplane
7316,deer
7317,ship
7318,horse
7319,deer
7320,dog
7321,truck
7322,deer
7323,deer
7324,frog
7325,dog
7326,airplane
7327,cat
7328,frog
7329,horse
7330,cat
7331,cat
7332,ship
7333,bird
7334,ship
7335,automobile
7336,airplane
7337,deer
7338,bird
7339,bird
7340,dog
7341,deer
7342,truck
7343,cat
7344,cat
7345,cat
7346,cat
7347,ship
7348,bird
7349,cat
7350,truck
7351,frog
7352,automobile
7353,deer
7354,bird
7355,truck
7356,airplane
7357,automobile
7358,cat
7359,cat
7360,dog
7361,truck
7362,cat
7363,horse
7364,deer
7365,cat
7366,truck
7367,frog
7368,cat
7369,frog
7370,horse
7371,bird
7372,cat
7373,horse
7374,deer
7375,bird
7376,horse
7377,cat
7378,ship
7379,automobile
7380,airplane
7381,airplane
7382,frog
7383,ship
7384,truck
7385,deer
7386,cat
7387,cat
7388,truck
7389,cat
7390,cat
7391,bird
7392,cat
7393,automobile
7394,ship
7395,cat
7396,bird
7397,frog
7398,cat
7399,bird
7400,dog
7401,deer
7402,cat
7403,frog
7404,cat
7405,cat
7406,airplane
7407,airplane
7408,horse
7409,automobile
7410,dog
7411,airplane
7412,deer
7413,airplane
7414,cat
7415,truck
7416,frog
7417,cat
7418,cat
7419,cat
7420,bird
7421,cat
7422,automobile
7423,cat
7424,automobile
7425,cat
7426,cat
7427,deer
7428,cat
7429,cat
7430,airplane
7431,frog
7432,airplane
7433,automobile
7434,deer
7435,bird
7436,dog
7437,bird
7438,horse
7439,frog
7440,horse
7441,airplane
7442,cat
7443,bird
7444,ship
7445,deer
7446,automobile
7447,airplane
7448,horse
7449,horse
7450,dog
7451,cat
7452,bird
7453,airplane
7454,cat
7455,airplane
7456,horse
7457,horse
7458,ship
7459,cat
7460,cat
7461,deer
7462,frog
7463,cat
7464,ship
7465,truck
7466,cat
7467,bird
7468,bird
7469,frog
7470,bird
7471,bird
7472,frog
7473,cat
7474,horse
7475,deer
7476,bird
7477,automobile
7478,cat
7479,deer
7480,truck
7481,airplane
7482,frog
7483,horse
7484,airplane
7485,dog
7486,truck
7487,bird
7488,dog
7489,automobile
7490,automobile
7491,frog
7492,truck
7493,cat
7494,cat
7495,bird
7496,cat
7497,horse
7498,ship
7499,cat
7500,cat
7501,horse
7502,horse
7503,dog
7504,bird
7505,deer
7506,cat
7507,deer
7508,airplane
7509,cat
7510,bird
7511,dog
7512,dog
7513,dog
7514,dog
7515,bird
7516,cat
7517,frog
7518,cat
7519,airplane
7520,airplane
7521,deer
7522,truck
7523,frog
7524,frog
7525,airplane
7526,bird
7527,bird
7528,frog
7529,truck
7530,automobile
7531,dog
7532,ship
7533,truck
7534,frog
7535,deer
7536,cat
7537,frog
7538,bird
7539,bird
7540,bird
7541,truck
7542,ship
7543,truck
7544,horse
7545,ship
7546,deer
7547,dog
7548,bird
7549,dog
7550,deer
7551,horse
7552,frog
7553,automobile
7554,automobile
7555,deer
7556,frog
7557,airplane
7558,cat
7559,cat
7560,deer
7561,cat
7562,ship
7563,cat
7564,airplane
7565,bird
7566,ship
7567,cat
7568,cat
7569,cat
7570,automobile
7571,cat
7572,cat
7573,ship
7574,dog
7575,horse
7576,cat
7577,deer
7578,cat
7579,bird
7580,automobile
7581,cat
7582,frog
7583,truck
7584,cat
7585,deer
7586,bird
7587,frog
7588,deer
7589,cat
7590,frog
7591,frog
7592,cat
7593,deer
7594,cat
7595,ship
7596,cat
7597,bird
7598,dog
7599,automobile
7600,dog
7601,cat
7602,cat
7603,horse
7604,ship
7605,automobile
7606,airplane
7607,airplane
7608,bird
7609,ship
7610,airplane
7611,horse
7612,cat
7613,dog
7614,cat
7615,dog
7616,truck
7617,truck
7618,cat
7619,bird
7620,cat
7621,frog
7622,ship
7623,cat
7624,airplane
7625,cat
7626,cat
7627,cat
7628,cat
7629,frog
7630,cat
7631,cat
7632,airplane
7633,cat
7634,deer
7635,automobile
7636,airplane
7637,airplane
7638,truck
7639,bird
7640,airplane
7641,ship
7642,ship
7643,cat
7644,bird
7645,airplane
7646,cat
7647,bird
7648,deer
7649,frog
7650,bird
7651,horse
7652,truck
7653,horse
7654,bird
7655,frog
7656,airplane
7657,truck
7658,deer
7659,horse
7660,horse
7661,cat
7662,frog
7663,truck
7664,cat
7665,truck
7666,horse
7667,airplane
7668,deer
7669,cat
7670,truck
7671,bird
7672,airplane
7673,deer
7674,cat
7675,ship
7676,cat
7677,bird
7678,truck
7679,cat
7680,cat
7681,truck
7682,cat
7683,cat
7684,airplane
7685,dog
7686,cat
7687,airplane
7688,cat
7689,bird
7690,truck
7691,airplane
7692,cat
7693,cat
7694,automobile
7695,bird
7696,airplane
7697,airplane
7698,truck
7699,cat
7700,airplane
7701,truck
7702,cat
7703,deer
7704,airplane
7705,ship
7706,cat
7707,bird
7708,dog
7709,ship
7710,horse
7711,cat
7712,automobile
7713,bird
7714,horse
7715,deer
7716,cat
7717,dog
7718,bird
7719,dog
7720,truck
7721,cat
7722,airplane
7723,cat
7724,cat
7725,truck
7726,frog
7727,cat
7728,deer
7729,automobile
7730,cat
7731,ship
7732,airplane
7733,deer
7734,airplane
7735,truck
7736,cat
7737,cat
7738,truck
7739,ship
7740,bird
7741,cat
7742,cat
7743,cat
7744,frog
7745,cat
7746,frog
7747,dog
7748,cat
7749,cat
7750,bird
7751,frog
7752,ship
7753,cat
7754,ship
7755,airplane
7756,frog
7757,dog
7758,cat
7759,truck
7760,bird
7761,airplane
7762,cat
7763,ship
7764,cat
7765,horse
7766,airplane
7767,deer
7768,airplane
7769,airplane
7770,cat
7771,automobile
7772,ship
7773,cat
7774,horse
7775,frog
7776,automobile
7777,ship
7778,cat
7779,bird
7780,horse
7781,truck
7782,truck
7783,deer
7784,cat
7785,ship
7786,truck
7787,bird
7788,cat
7789,truck
7790,dog
7791,bird
7792,deer
7793,bird
7794,ship
7795,cat
7796,deer
7797,deer
7798,frog
7799,frog
7800,cat
7801,bird
7802,frog
7803,dog
7804,truck
7805,bird
7806,cat
7807,airplane
7808,cat
7809,automobile
7810,bird
7811,bird
7812,dog
7813,deer
7814,cat
7815,ship
7816,automobile
7817,deer
7818,cat
7819,airplane
7820,truck
7821,deer
7822,airplane
7823,horse
7824,deer
7825,airplane
7826,bird
7827,airplane
7828,truck
7829,horse
7830,ship
7831,truck
7832,automobile
7833,cat
7834,automobile
7835,deer
7836,dog
7837,bird
7838,truck
7839,automobile
7840,airplane
7841,deer
7842,airplane
7843,airplane
7844,cat
7845,bird
7846,airplane
7847,ship
7848,dog
7849,deer
7850,dog
7851,automobile
7852,bird
7853,automobile
7854,cat
7855,cat
7856,dog
7857,cat
7858,horse
7859,deer
7860,automobile
7861,airplane
7862,ship
7863,cat
7864,cat
7865,frog
7866,deer
7867,bird
7868,automobile
7869,automobile
7870,deer
7871,horse
7872,ship
7873,truck
7874,dog
7875,ship
7876,truck
7877,bird
7878,ship
7879,cat
7880,cat
7881,frog
7882,horse
7883,deer
7884,dog
7885,horse
7886,airplane
7887,frog
7888,bird
7889,cat
7890,cat
7891,cat
7892,airplane
7893,frog
7894,frog
7895,airplane
7896,deer
7897,bird
7898,airplane
7899,dog
7900,airplane
7901,deer
7902,bird
7903,deer
7904,frog
7905,automobile
7906,cat
7907,deer
7908,truck
7909,deer
7910,ship
7911,ship
7912,frog
7913,cat
7914,airplane
7915,frog
7916,automobile
7917,automobile
7918,frog
7919,bird
7920,ship
7921,automobile
7922,horse
7923,truck
7924,cat
7925,deer
7926,deer
7927,airplane
7928,truck
7929,dog
7930,deer
7931,dog
7932,bird
7933,ship
7934,deer
7935,cat
7936,bird
7937,dog
7938,automobile
7939,airplane
7940,deer
7941,bird
7942,deer
7943,cat
7944,cat
7945,dog
7946,horse
7947,dog
7948,cat
7949,bird
7950,airplane
7951,bird
7952,truck
7953,truck
7954,ship
7955,dog
7956,cat
7957,automobile
7958,bird
7959,dog
7960,deer
7961,deer
7962,cat
7963,deer
7964,airplane
7965,deer
7966,truck
7967,cat
7968,cat
7969,bird
7970,truck
7971,frog
7972,bird
7973,cat
7974,cat
7975,cat
7976,cat
7977,ship
7978,cat
7979,cat
7980,deer
7981,dog
7982,ship
7983,ship
7984,cat
7985,truck
7986,cat
7987,cat
7988,dog
7989,ship
7990,cat
7991,automobile
7992,horse
7993,deer
7994,ship
7995,automobile
7996,horse
7997,frog
7998,dog
7999,bird
8000,horse
8001,deer
8002,truck
8003,ship
8004,frog
8005,truck
8006,cat
8007,bird
8008,cat
8009,airplane
8010,cat
8011,deer
8012,frog
8013,automobile
8014,automobile
8015,bird
8016,cat
8017,frog
8018,deer
8019,automobile
8020,cat
8021,deer
8022,cat
8023,dog
8024,bird
8025,cat
8026,airplane
8027,frog
8028,ship
8029,cat
8030,airplane
8031,airplane
8032,airplane
8033,deer
8034,frog
8035,deer
8036,deer
8037,truck
8038,deer
8039,cat
8040,truck
8041,horse
8042,automobile
8043,deer
8044,truck
8045,automobile
8046,cat
8047,cat
8048,ship
8049,cat
8050,cat
8051,cat
8052,cat
8053,horse
8054,dog
8055,horse
8056,horse
8057,automobile
8058,automobile
8059,airplane
8060,ship
8061,airplane
8062,truck
8063,bird
8064,ship
8065,truck
8066,cat
8067,horse
8068,cat
8069,dog
8070,cat
8071,deer
8072,cat
8073,dog
8074,airplane
8075,truck
8076,truck
8077,dog
8078,automobile
8079,airplane
8080,frog
8081,cat
8082,cat
8083,truck
8084,cat
8085,cat
8086,cat
8087,bird
8088,truck
8089,truck
8090,automobile
8091,dog
8092,cat
8093,frog
8094,cat
8095,ship
8096,dog
8097,dog
8098,deer
8099,deer
8100,bird
8101,cat
8102,airplane
8103,truck
8104,airplane
8105,ship
8106,cat
8107,deer
8108,dog
8109,ship
8110,ship
8111,deer
8112,cat
8113,bird
8114,cat
8115,cat
8116,frog
8117,airplane
8118,horse
8119,horse
8120,truck
8121,dog
8122,deer
8123,automobile
8124,bird
8125,bird
8126,cat
8127,frog
8128,airplane
8129,airplane
8130,bird
8131,bird
8132,airplane
8133,cat
8134,ship
8135,deer
8136,airplane
8137,frog
8138,truck
8139,dog
8140,cat
8141,ship
8142,bird
8143,horse
8144,cat
8145,bird
8146,deer
8147,bird
8148,horse
8149,frog
8150,cat
8151,bird
8152,cat
8153,deer
8154,frog
8155,bird
8156,airplane
8157,truck
8158,ship
8159,frog
8160,bird
8161,cat
8162,dog
8163,ship
8164,cat
8165,automobile
8166,cat
8167,automobile
8168,deer
8169,frog
8170,truck
8171,ship
8172,cat
8173,horse
8174,deer
8175,bird
8176,bird
8177,dog
8178,horse
8179,bird
8180,automobile
8181,airplane
8182,deer
8183,airplane
8184,frog
8185,cat
8186,cat
8187,bird
8188,cat
8189,cat
8190,cat
8191,dog
8192,deer
8193,deer
8194,ship
8195,ship
8196,frog
8197,frog
8198,cat
8199,truck
8200,cat
8201,airplane
8202,ship
8203,cat
8204,cat
8205,dog
8206,cat
8207,dog
8208,cat
8209,automobile
8210,cat
8211,ship
8212,cat
8213,cat
8214,cat
8215,truck
8216,cat
8217,cat
8218,frog
8219,ship
8220,cat
8221,ship
8222,cat
8223,deer
8224,airplane
8225,cat
8226,cat
8227,truck
8228,bird
8229,bird
8230,frog
8231,deer
8232,dog
8233,cat
8234,dog
8235,cat
8236,dog
8237,automobile
8238,automobile
8239,horse
8240,cat
8241,frog
8242,ship
8243,frog
8244,truck
8245,cat
8246,frog
8247,bird
8248,bird
8249,deer
8250,horse
8251,horse
8252,truck
8253,horse
8254,deer
8255,cat
8256,cat
8257,cat
8258,frog
8259,cat
8260,ship
8261,truck
8262,cat
8263,dog
8264,bird
8265,deer
8266,deer
8267,cat
8268,frog
8269,automobile
8270,cat
8271,bird
8272,deer
8273,cat
8274,horse
8275,cat
8276,cat
8277,cat
8278,bird
8279,airplane
8280,dog
8281,truck
8282,truck
8283,bird
8284,airplane
8285,cat
8286,deer
8287,cat
8288,deer
8289,ship
8290,airplane
8291,cat
8292,cat
8293,deer
8294,airplane
8295,frog
8296,dog
8297,deer
8298,horse
8299,cat
8300,cat
8301,truck
8302,bird
8303,deer
8304,bird
8305,airplane
8306,deer
8307,dog
8308,cat
8309,automobile
8310,automobile
8311,dog
8312,cat
8313,cat
8314,cat
8315,bird
8316,horse
8317,horse
8318,cat
8319,airplane
8320,automobile
8321,horse
8322,frog
8323,airplane
8324,cat
8325,bird
8326,frog
8327,truck
8328,deer
8329,cat
8330,cat
8331,deer
8332,cat
8333,ship
8334,dog
8335,bird
8336,automobile
8337,cat
8338,frog
8339,cat
8340,cat
8341,dog
8342,ship
8343,cat
8344,truck
8345,bird
8346,automobile
8347,deer
8348,ship
8349,bird
8350,truck
8351,dog
8352,ship
8353,bird
8354,deer
8355,bird
8356,cat
8357,horse
8358,automobile
8359,airplane
8360,dog
8361,cat
8362,horse
8363,bird
8364,automobile
8365,truck
8366,horse
8367,frog
8368,cat
8369,truck
8370,airplane
8371,bird
8372,cat
8373,horse
8374,ship
8375,cat
8376,cat
8377,ship
8378,cat
8379,cat
8380,horse
8381,deer
8382,dog
8383,deer
8384,cat
8385,airplane
8386,frog
8387,bird
8388,ship
8389,frog
8390,dog
8391,airplane
8392,truck
8393,airplane
8394,airplane
8395,cat
8396,horse
8397,cat
8398,deer
8399,automobile
8400,horse
8401,dog
8402,bird
8403,cat
8404,deer
8405,frog
8406,airplane
8407,dog
8408,truck
8409,automobile
8410,horse
8411,cat
8412,dog
8413,ship
8414,deer
8415,bird
8416,deer
8417,automobile
8418,cat
8419,airplane
8420,ship
8421,cat
8422,automobile
8423,horse
8424,frog
8425,cat
8426,cat
8427,deer
8428,airplane
8429,frog
8430,deer
8431,cat
8432,truck
8433,dog
8434,cat
8435,cat
8436,truck
8437,cat
8438,truck
8439,deer
8440,horse
8441,truck
8442,frog
8443,dog
8444,bird
8445,dog
8446,frog
8447,cat
8448,frog
8449,dog
8450,horse
8451,cat
8452,bird
8453,horse
8454,deer
8455,horse
8456,ship
8457,cat
8458,deer
8459,cat
8460,airplane
8461,frog
8462,cat
8463,ship
8464,dog
8465,deer
8466,bird
8467,deer
8468,deer
8469,bird
8470,truck
8471,deer
8472,bird
8473,cat
8474,deer
8475,deer
8476,deer
8477,frog
8478,deer
8479,airplane
8480,bird
8481,deer
8482,airplane
8483,deer
8484,frog
8485,cat
8486,ship
8487,ship
8488,cat
8489,ship
8490,frog
8491,cat
8492,dog
8493,truck
8494,deer
8495,cat
8496,truck
8497,deer
8498,frog
8499,deer
8500,cat
8501,ship
8502,dog
8503,cat
8504,automobile
8505,bird
8506,automobile
8507,airplane
8508,cat
8509,cat
8510,frog
8511,deer
8512,cat
8513,cat
8514,cat
8515,cat
8516,cat
8517,bird
8518,frog
8519,dog
8520,ship
8521,cat
8522,truck
8523,frog
8524,frog
8525,airplane
8526,ship
8527,cat
8528,cat
8529,bird
8530,horse
8531,truck
8532,cat
8533,deer
8534,truck
8535,bird
8536,cat
8537,deer
8538,deer
8539,truck
8540,cat
8541,cat
8542,deer
8543,horse
8544,deer
8545,deer
8546,cat
8547,automobile
8548,cat
8549,bird
8550,ship
8551,frog
8552,frog
8553,airplane
8554,cat
8555,truck
8556,horse
8557,airplane
8558,cat
8559,dog
8560,airplane
8561,cat
8562,cat
8563,cat
8564,cat
8565,truck
8566,cat
8567,horse
8568,horse
8569,truck
8570,cat
8571,automobile
8572,deer
8573,cat
8574,horse
8575,truck
8576,horse
8577,dog
8578,deer
8579,ship
8580,deer
8581,ship
8582,frog
8583,ship
8584,truck
8585,ship
8586,truck
8587,deer
8588,truck
8589,dog
8590,cat
8591,deer
8592,deer
8593,frog
8594,truck
8595,cat
8596,deer
8597,bird
8598,frog
8599,deer
8600,airplane
8601,cat
8602,ship
8603,horse
8604,frog
8605,cat
8606,airplane
8607,bird
8608,frog
8609,frog
8610,cat
8611,cat
8612,truck
8613,cat
8614,horse
8615,cat
8616,deer
8617,cat
8618,cat
8619,dog
8620,bird
8621,cat
8622,bird
8623,truck
8624,horse
8625,cat
8626,deer
8627,airplane
8628,ship
8629,cat
8630,cat
8631,bird
8632,cat
8633,ship
8634,cat
8635,airplane
8636,deer
8637,ship
8638,ship
8639,dog
8640,frog
8641,horse
8642,horse
8643,cat
8644,cat
8645,bird
8646,cat
8647,bird
8648,horse
8649,dog
8650,deer
8651,frog
8652,dog
8653,cat
8654,ship
8655,cat
8656,cat
8657,bird
8658,cat
8659,deer
8660,ship
8661,bird
8662,bird
8663,cat
8664,dog
8665,deer
8666,bird
8667,cat
8668,dog
8669,cat
8670,bird
8671,cat
8672,cat
8673,truck
8674,automobile
8675,automobile
8676,truck
8677,frog
8678,deer
8679,truck
8680,bird
8681,cat
8682,cat
8683,deer
8684,airplane
8685,cat
8686,automobile
8687,cat
8688,frog
8689,horse
8690,frog
8691,deer
8692,cat
8693,truck
8694,cat
8695,cat
8696,frog
8697,bird
8698,bird
8699,airplane
8700,dog
8701,truck
8702,bird
8703,frog
8704,cat
8705,ship
8706,truck
8707,frog
8708,cat
8709,airplane
8710,automobile
8711,cat
8712,airplane
8713,bird
8714,dog
8715,dog
8716,ship
8717,frog
8718,cat
8719,airplane
8720,cat
8721,automobile
8722,cat
8723,horse
8724,bird
8725,cat
8726,bird
8727,frog
8728,deer
8729,dog
8730,ship
8731,dog
8732,ship
8733,cat
8734,cat
8735,ship
8736,cat
8737,horse
8738,automobile
8739,ship
8740,bird
8741,deer
8742,deer
8743,cat
8744,deer
8745,dog
8746,horse
8747,automobile
8748,dog
8749,bird
8750,bird
8751,truck
8752,cat
8753,bird
8754,airplane
8755,deer
8756,cat
8757,cat
8758,bird
8759,bird
8760,deer
8761,airplane
8762,cat
8763,bird
8764,automobile
8765,truck
8766,cat
8767,deer
8768,dog
8769,cat
8770,deer
8771,truck
8772,bird
8773,frog
8774,deer
8775,bird
8776,bird
8777,deer
8778,cat
8779,automobile
8780,automobile
8781,bird
8782,cat
8783,ship
8784,bird
8785,truck
8786,airplane
8787,deer
8788,ship
8789,bird
8790,cat
8791,deer
8792,cat
8793,cat
8794,cat
8795,bird
8796,ship
8797,cat
8798,truck
8799,bird
8800,cat
8801,truck
8802,bird
8803,airplane
8804,deer
8805,deer
8806,bird
8807,bird
8808,truck
8809,dog
8810,deer
8811,bird
8812,automobile
8813,frog
8814,dog
8815,cat
8816,automobile
8817,cat
8818,truck
8819,cat
8820,bird
8821,bird
8822,horse
8823,bird
8824,automobile
8825,automobile
8826,bird
8827,bird
8828,automobile
8829,cat
8830,dog
8831,deer
8832,automobile
8833,cat
8834,deer
8835,bird
8836,automobile
8837,truck
8838,horse
8839,airplane
8840,ship
8841,cat
8842,truck
8843,truck
8844,dog
8845,cat
8846,cat
8847,dog
8848,truck
8849,cat
8850,automobile
8851,cat
8852,deer
8853,cat
8854,bird
8855,bird
8856,airplane
8857,automobile
8858,airplane
8859,airplane
8860,bird
8861,cat
8862,cat
8863,automobile
8864,deer
8865,horse
8866,deer
8867,deer
8868,cat
8869,horse
8870,automobile
8871,horse
8872,cat
8873,ship
8874,automobile
8875,airplane
8876,frog
8877,bird
8878,bird
8879,bird
8880,cat
8881,cat
8882,bird
8883,cat
8884,frog
8885,cat
8886,frog
8887,dog
8888,cat
8889,cat
8890,cat
8891,cat
8892,horse
8893,cat
8894,frog
8895,truck
8896,bird
8897,ship
8898,frog
8899,airplane
8900,frog
8901,airplane
8902,bird
8903,cat
8904,cat
8905,automobile
8906,deer
8907,deer
8908,ship
8909,cat
8910,dog
8911,deer
8912,automobile
8913,cat
8914,dog
8915,frog
8916,cat
8917,dog
8918,automobile
8919,automobile
8920,airplane
8921,airplane
8922,dog
8923,truck
8924,truck
8925,ship
8926,deer
8927,airplane
8928,deer
8929,airplane
8930,dog
8931,cat
8932,truck
8933,ship
8934,ship
8935,cat
8936,bird
8937,horse
8938,cat
8939,deer
8940,airplane
8941,deer
8942,airplane
8943,bird
8944,airplane
8945,truck
8946,ship
8947,truck
8948,deer
8949,truck
8950,frog
8951,truck
8952,cat
8953,deer
8954,cat
8955,cat
8956,automobile
8957,deer
8958,cat
8959,cat
8960,truck
8961,horse
8962,cat
8963,automobile
8964,automobile
8965,bird
8966,dog
8967,deer
8968,ship
8969,ship
8970,cat
8971,cat
8972,dog
8973,cat
8974,ship
8975,airplane
8976,cat
8977,ship
8978,airplane
8979,bird
8980,horse
8981,frog
8982,cat
8983,dog
8984,deer
8985,dog
8986,frog
8987,automobile
8988,frog
8989,frog
8990,cat
8991,cat
8992,bird
8993,ship
8994,deer
8995,dog
8996,horse
8997,bird
8998,ship
8999,bird
9000,dog
9001,ship
9002,frog
9003,automobile
9004,cat
9005,deer
9006,cat
9007,ship
9008,cat
9009,truck
9010,deer
9011,horse
9012,airplane
9013,airplane
9014,ship
9015,deer
9016,frog
9017,ship
9018,cat
9019,airplane
9020,cat
9021,cat
9022,bird
9023,frog
9024,bird
9025,ship
9026,deer
9027,deer
9028,deer
9029,ship
9030,deer
9031,cat
9032,deer
9033,cat
9034,bird
9035,bird
9036,horse
9037,frog
9038,bird
9039,cat
9040,horse
9041,bird
9042,frog
9043,ship
9044,automobile
9045,deer
9046,cat
9047,automobile
9048,truck
9049,deer
9050,cat
9051,cat
9052,frog
9053,ship
9054,frog
9055,automobile
9056,bird
9057,airplane
9058,truck
9059,dog
9060,cat
9061,truck
9062,frog
9063,bird
9064,frog
9065,ship
9066,cat
9067,airplane
9068,cat
9069,airplane
9070,bird
9071,horse
9072,cat
9073,dog
9074,horse
9075,cat
9076,ship
9077,automobile
9078,automobile
9079,airplane
9080,airplane
9081,cat
9082,cat
9083,automobile
9084,deer
9085,deer
9086,frog
9087,dog
9088,frog
9089,ship
9090,cat
9091,cat
9092,frog
9093,dog
9094,bird
9095,truck
9096,truck
9097,bird
9098,deer
9099,cat
9100,cat
9101,truck
9102,frog
9103,automobile
9104,deer
9105,ship
9106,deer
9107,horse
9108,ship
9109,ship
9110,bird
9111,deer
9112,bird
9113,deer
9114,ship
9115,ship
9116,horse
9117,bird
9118,deer
9119,ship
9120,frog
9121,truck
9122,automobile
9123,cat
9124,airplane
9125,automobile
9126,airplane
9127,deer
9128,bird
9129,cat
9130,deer
9131,bird
9132,airplane
9133,automobile
9134,dog
9135,bird
9136,cat
9137,bird
9138,ship
9139,frog
9140,dog
9141,cat
9142,cat
9143,airplane
9144,automobile
9145,deer
9146,automobile
9147,frog
9148,cat
9149,ship
9150,automobile
9151,dog
9152,truck
9153,airplane
9154,automobile
9155,cat
9156,cat
9157,cat
9158,cat
9159,cat
9160,deer
9161,cat
9162,cat
9163,automobile
9164,automobile
9165,deer
9166,horse
9167,cat
9168,cat
9169,cat
9170,frog
9171,dog
9172,deer
9173,cat
9174,cat
9175,cat
9176,cat
9177,truck
9178,automobile
9179,cat
9180,cat
9181,cat
9182,bird
9183,automobile
9184,ship
9185,ship
9186,bird
9187,airplane
9188,airplane
9189,dog
9190,deer
9191,dog
9192,cat
9193,dog
9194,dog
9195,cat
9196,truck
9197,ship
9198,deer
9199,deer
9200,airplane
9201,cat
9202,deer
9203,dog
9204,frog
9205,deer
9206,cat
9207,automobile
9208,bird
9209,cat
9210,cat
9211,cat
9212,automobile
9213,truck
9214,deer
9215,dog
9216,airplane
9217,automobile
9218,ship
9219,airplane
9220,ship
9221,deer
9222,ship
9223,frog
9224,frog
9225,ship
9226,cat
9227,automobile
9228,frog
9229,bird
9230,bird
9231,airplane
9232,dog
9233,truck
9234,frog
9235,truck
9236,truck
9237,airplane
9238,cat
9239,cat
9240,deer
9241,truck
9242,airplane
